caseid,state_name,X_trump,X_clinton,selfvoted_2016,likely_voter,validated_voter,CC16_364_names
301408744,Connecticut,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408750,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408765,West Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408782,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408793,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408828,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408843,Georgia,,,,1.0,1,"yes, definitely"
301408865,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408893,Arkansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408906,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408911,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408918,North Dakota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301408920,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408961,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
301408962,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409004,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409015,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409022,Nevada,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409030,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409055,Colorado,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409076,Massachusetts,,,,0.0,0,no
301409129,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409168,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409178,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409183,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409202,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409241,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409243,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409268,Washington,0.0,1.0,1.0,1.0,0,"yes, definitely"
301409289,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409306,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409378,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
301409430,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409433,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409448,Missouri,1.0,0.0,1.0,1.0,0,"yes, definitely"
301409523,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409562,Kentucky,,,,0.0,0,undecided
301409567,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409591,Maryland,,,0.0,0.0,1,undecided
301409631,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409714,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409715,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
301409730,Georgia,1.0,0.0,1.0,1.0,0,"yes, definitely"
301409753,Tennessee,,,0.0,1.0,0,"yes, definitely"
301409758,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
301409773,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
301409799,Alabama,0.0,1.0,1.0,1.0,1,"yes, definitely"
301410890,Louisiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
301410937,Tennessee,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411041,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
301411073,Washington,,,,1.0,0,"yes, definitely"
301411138,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411142,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
301411202,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411245,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411277,Florida,0.0,0.0,1.0,1.0,1,"yes, definitely"
301411315,Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
301411331,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
301411352,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411361,Pennsylvania,,,,0.0,0,no
301411364,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411396,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
301411440,Ohio,1.0,0.0,1.0,1.0,0,"yes, definitely"
301411461,Nevada,0.0,0.0,1.0,1.0,1,probably
301411462,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411464,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411466,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411470,Georgia,0.0,0.0,1.0,1.0,1,"yes, definitely"
301411502,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
301411504,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411532,Louisiana,0.0,0.0,1.0,1.0,0,"yes, definitely"
301411632,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411657,Louisiana,0.0,1.0,1.0,1.0,0,"yes, definitely"
301411670,Alabama,0.0,1.0,1.0,1.0,0,"yes, definitely"
301411671,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
301411684,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412384,Illinois,1.0,0.0,1.0,1.0,1,probably
301412388,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301412510,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
301412545,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412637,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412645,Kentucky,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412686,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
301412695,Iowa,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412702,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
301412712,Kansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412721,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412733,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
301412740,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
301412754,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
301412807,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301412827,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412845,Wisconsin,1.0,0.0,1.0,1.0,0,"yes, definitely"
301412874,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412895,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412898,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412899,Texas,,,,1.0,0,"yes, definitely"
301412901,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301412909,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413001,Colorado,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413075,Nevada,0.0,0.0,1.0,1.0,1,"yes, definitely"
301413082,Tennessee,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413096,Ohio,,,,1.0,1,"yes, definitely"
301413100,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413202,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413258,Michigan,1.0,0.0,1.0,1.0,0,"yes, definitely"
301413265,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301413290,Kansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301413317,South Carolina,1.0,0.0,1.0,1.0,0,"yes, definitely"
301413369,Illinois,0.0,0.0,1.0,1.0,1,"yes, definitely"
301413386,New Hampshire,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413398,Indiana,1.0,0.0,1.0,1.0,0,"yes, definitely"
301413403,Oklahoma,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413418,Ohio,0.0,0.0,1.0,1.0,1,"yes, definitely"
301413505,Tennessee,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413530,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413572,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413606,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
301413620,Georgia,,,,0.0,0,no
301413675,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
301413677,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301413681,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413730,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
301413755,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301413768,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
301418212,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
301418392,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418455,Louisiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418470,Nebraska,,,,0.0,0,no
301418635,North Carolina,0.0,0.0,1.0,1.0,1,"yes, definitely"
301418650,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301418684,Pennsylvania,1.0,0.0,1.0,1.0,0,"yes, definitely"
301418697,New Jersey,1.0,0.0,1.0,1.0,0,"yes, definitely"
301418712,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418829,Tennessee,,,,0.0,0,no
301418847,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418862,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301418864,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418911,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418912,New York,0.0,1.0,1.0,1.0,0,"yes, definitely"
301418933,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301418942,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301418967,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301418968,Arizona,,,,0.0,0,no
301419001,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
301419007,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
301419016,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
301419052,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301419060,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
301419075,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
301419724,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301419755,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
301419780,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
301419873,Florida,,,,1.0,0,"yes, definitely"
301419880,Minnesota,1.0,0.0,1.0,1.0,0,"yes, definitely"
301419939,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301419965,North Carolina,0.0,0.0,1.0,1.0,1,"yes, definitely"
301420007,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
301420051,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420146,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420148,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420185,Massachusetts,1.0,0.0,1.0,1.0,0,"yes, definitely"
301420191,New York,,,,0.0,0,no
301420231,Florida,,,,1.0,1,"yes, definitely"
301420256,Idaho,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420287,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420345,New Mexico,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420356,Florida,0.0,0.0,1.0,1.0,1,"yes, definitely"
301420361,New Jersey,,,,0.0,0,undecided
301420377,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420381,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420402,California,0.0,0.0,1.0,1.0,0,"yes, definitely"
301420425,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420450,New Mexico,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420463,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420528,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
301420587,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
301420635,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420641,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
301420643,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420672,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420678,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420711,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420751,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420753,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420781,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420796,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420803,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
301420808,Kentucky,1.0,0.0,1.0,1.0,0,"yes, definitely"
301420845,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420936,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301420941,Michigan,1.0,0.0,1.0,1.0,0,probably
301420947,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420951,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
301420993,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301421076,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301421090,Ohio,0.0,0.0,1.0,1.0,1,"yes, definitely"
301421148,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
301421165,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301421170,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
301421184,West Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301421633,Arizona,1.0,0.0,1.0,1.0,0,"yes, definitely"
301421654,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301421663,Georgia,1.0,0.0,1.0,1.0,0,probably
301421664,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
301421671,Kentucky,1.0,0.0,1.0,1.0,0,"yes, definitely"
301421677,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301421693,Tennessee,1.0,0.0,1.0,1.0,0,"yes, definitely"
301421697,Vermont,,,,1.0,0,"yes, definitely"
301422326,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301422441,Georgia,,,,1.0,0,"yes, definitely"
301422487,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
301422556,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
301422593,Utah,0.0,0.0,1.0,1.0,1,"yes, definitely"
301422595,Connecticut,0.0,1.0,1.0,1.0,0,"yes, definitely"
301422647,Vermont,0.0,1.0,1.0,1.0,1,"yes, definitely"
301422712,Massachusetts,1.0,0.0,1.0,1.0,1,"yes, definitely"
301422762,California,0.0,0.0,1.0,1.0,1,"yes, definitely"
301422776,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
301422784,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301422813,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
301422905,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301423526,Washington,0.0,0.0,1.0,1.0,0,"yes, definitely"
301423859,Mississippi,,,,0.0,0,undecided
301424005,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424060,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424136,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424162,California,0.0,0.0,1.0,1.0,1,"yes, definitely"
301424257,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301424383,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424566,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301424601,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301424680,Arkansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301424706,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424719,Nevada,,,,1.0,0,probably
301424809,Rhode Island,1.0,0.0,1.0,1.0,0,"yes, definitely"
301424810,Texas,0.0,0.0,1.0,1.0,1,"yes, definitely"
301424823,New Hampshire,1.0,0.0,1.0,1.0,1,"yes, definitely"
301424842,Georgia,0.0,0.0,1.0,1.0,1,"yes, definitely"
301424846,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425220,Kansas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425239,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425242,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425252,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425262,Minnesota,0.0,1.0,1.0,1.0,0,"yes, definitely"
301425334,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425349,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425350,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425359,Alabama,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425366,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425432,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
301425446,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301425970,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301426242,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
301427282,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301427447,Michigan,,,,0.0,0,no
301427660,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
301428367,Minnesota,0.0,1.0,1.0,1.0,0,"yes, definitely"
301428589,New York,,,,0.0,0,no
301429971,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301432301,Minnesota,1.0,0.0,1.0,1.0,1,"yes, definitely"
301435830,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
301437214,Indiana,0.0,1.0,1.0,1.0,0,"yes, definitely"
301437725,Idaho,,,,1.0,0,probably
301438918,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
301443677,Tennessee,0.0,0.0,1.0,1.0,1,"yes, definitely"
301450455,Ohio,,,,1.0,0,"yes, definitely"
301452032,South Carolina,,,,1.0,1,"yes, definitely"
301456497,New Jersey,,,,0.0,0,undecided
301462199,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
301467561,Arizona,1.0,0.0,1.0,1.0,0,"yes, definitely"
301468785,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
301468802,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
301468922,Georgia,,,,0.0,0,undecided
301474744,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301474981,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
301475050,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
301477786,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301479650,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301479662,California,,,,0.0,0,no
301480139,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301482386,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301483392,Arizona,,,,0.0,0,undecided
301489008,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
301490204,District Of Columbia,0.0,0.0,1.0,0.0,1,undecided
301505942,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301505981,Oklahoma,,,,1.0,0,probably
301513389,Texas,,,,1.0,1,"yes, definitely"
301513403,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301513626,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301513644,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
301514053,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514074,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
301514091,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514115,New York,0.0,0.0,1.0,1.0,1,"yes, definitely"
301514183,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514200,Michigan,0.0,0.0,1.0,1.0,1,"yes, definitely"
301514364,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
301514368,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301514392,New York,,,,1.0,0,"yes, definitely"
301514401,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514418,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514452,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514569,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514809,West Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514863,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514875,Louisiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514927,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
301514952,Maryland,0.0,1.0,1.0,1.0,0,"yes, definitely"
301514953,New York,,,,1.0,1,"yes, definitely"
301514984,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
301514988,Rhode Island,0.0,1.0,1.0,1.0,1,"yes, definitely"
301515016,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
301515075,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
301515080,California,0.0,0.0,1.0,1.0,0,"yes, definitely"
301515127,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
301515136,Tennessee,,,,1.0,0,probably
301515194,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301515265,California,,,,0.0,0,undecided
301515483,Hawaii,1.0,0.0,1.0,1.0,1,"yes, definitely"
301522386,Virginia,0.0,0.0,1.0,1.0,0,"yes, definitely"
301522393,Oregon,,,,1.0,0,"yes, definitely"
301522426,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
301522435,California,,,,1.0,1,"yes, definitely"
301522560,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
301522562,Tennessee,1.0,0.0,1.0,1.0,0,"yes, definitely"
301522843,Texas,1.0,0.0,1.0,1.0,1,probably
301522870,Louisiana,1.0,0.0,1.0,1.0,0,"yes, definitely"
301523132,Iowa,0.0,1.0,1.0,1.0,1,"yes, definitely"
301523181,North Carolina,0.0,1.0,1.0,1.0,0,i already voted (early or absentee)
301523265,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301523676,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301523942,California,0.0,0.0,1.0,1.0,0,"yes, definitely"
301524042,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
301524089,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301524114,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301524117,Texas,,,,0.0,0,undecided
301524120,Massachusetts,,,,1.0,1,"yes, definitely"
301524183,Arizona,,,,0.0,0,undecided
301524192,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301524300,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301524355,Massachusetts,1.0,0.0,1.0,1.0,1,"yes, definitely"
301524376,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
301524464,Michigan,,,,1.0,0,i already voted (early or absentee)
301524479,Maryland,1.0,0.0,1.0,1.0,1,probably
301524571,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301524652,New York,,,,0.0,0,no
301524754,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
301524774,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
301524816,Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
301524852,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
301529152,Nevada,0.0,1.0,1.0,1.0,0,"yes, definitely"
301529471,Massachusetts,0.0,0.0,1.0,1.0,1,"yes, definitely"
301529478,Michigan,0.0,0.0,1.0,1.0,1,"yes, definitely"
301530417,California,0.0,0.0,1.0,1.0,0,"yes, definitely"
301531236,Nevada,,,,1.0,0,"yes, definitely"
301533127,Virginia,1.0,0.0,1.0,0.0,1,no
301533595,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301533804,Pennsylvania,0.0,1.0,1.0,1.0,0,"yes, definitely"
301533873,New York,0.0,1.0,1.0,1.0,0,"yes, definitely"
301534302,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301534324,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301535058,Minnesota,0.0,1.0,1.0,1.0,0,"yes, definitely"
301535094,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
301535268,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301535685,Nevada,,,,0.0,0,no
301574705,New York,,,,0.0,0,no
301587216,Ohio,,,,0.0,0,no
301631236,Texas,,,,0.0,0,no
301814974,Oregon,,,,0.0,0,no
301826403,Kansas,0.0,1.0,1.0,1.0,0,"yes, definitely"
301838642,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301839465,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
301839475,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
301839913,Florida,,,0.0,1.0,0,"yes, definitely"
301843867,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
301844387,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301851742,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
301852207,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301853556,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301853689,California,,,,1.0,0,"yes, definitely"
301855208,Florida,,,,1.0,0,"yes, definitely"
301860485,District Of Columbia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301867910,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
301868725,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
301868920,Oregon,,,,1.0,1,"yes, definitely"
301874737,Washington,0.0,0.0,1.0,1.0,1,"yes, definitely"
301879577,New York,0.0,1.0,1.0,1.0,0,"yes, definitely"
301895190,New York,,,,1.0,0,"yes, definitely"
301895404,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
301921981,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
301924857,Missouri,,,,1.0,1,"yes, definitely"
301934508,Wyoming,0.0,1.0,1.0,1.0,1,"yes, definitely"
301934521,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301937415,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
301937753,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
301937952,Utah,1.0,0.0,1.0,1.0,0,"yes, definitely"
301938022,Minnesota,0.0,1.0,1.0,1.0,1,"yes, definitely"
301938025,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
301938137,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
301938255,Maine,0.0,1.0,1.0,1.0,0,"yes, definitely"
301938375,California,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
301938447,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
301938767,Illinois,,,,1.0,1,"yes, definitely"
301938943,Louisiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
301940929,West Virginia,,,,0.0,0,no
301941000,Arkansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
301941252,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
301942025,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
